;Scopy version,48fb6a9
;Exported on,Wednesday July 24/07/2019
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V),M1(V)
542,-0.003458,-0.2443,-0.246689,0.00292969
543,-0.003457,-0.247553,-0.251602,0.00390625
544,-0.003456,-0.254058,-0.258152,0.00390625
545,-0.003455,-0.262189,-0.264702,0.00292969
546,-0.003454,-0.265442,-0.267978,0.00292969
547,-0.003453,-0.271947,-0.276165,0.00390625
548,-0.003452,-0.276826,-0.279441,0.00292969
549,-0.003451,-0.281705,-0.285991,0.00390625
550,-0.00345,-0.28821,-0.290904,0.00292969
551,-0.003449,-0.294715,-0.297454,0.00292969
552,-0.003448,-0.297968,-0.304004,0.00683594
553,-0.003447,-0.304473,-0.307279,0.00292969
554,-0.003446,-0.310978,-0.312192,0.000976563
555,-0.003445,-0.315857,-0.318742,0.00292969
556,-0.003444,-0.322362,-0.325293,0.00390625
557,-0.003443,-0.327241,-0.330206,0.00390625
558,-0.003442,-0.333747,-0.336756,0.00390625
559,-0.003441,-0.340252,-0.343306,0.00390625
560,-0.00344,-0.341878,-0.346581,0.00390625
561,-0.003439,-0.348383,-0.353132,0.00390625
562,-0.003438,-0.354889,-0.356407,0.000976563
563,-0.003437,-0.358141,-0.362957,0.00390625
564,-0.003436,-0.364646,-0.369507,0.00390625
565,-0.003435,-0.371152,-0.376058,0.00488281
566,-0.003434,-0.374404,-0.379333,0.00488281
567,-0.003433,-0.382536,-0.385883,0.00390625
568,-0.003432,-0.387415,-0.390796,0.00390625
569,-0.003431,-0.392293,-0.395709,0.00390625
570,-0.00343,-0.397172,-0.400621,0.00390625
571,-0.003429,-0.403678,-0.407172,0.00390625
572,-0.003428,-0.408556,-0.413722,0.00488281
573,-0.003427,-0.411809,-0.418635,0.00683594
574,-0.003426,-0.418314,-0.423547,0.00488281
575,-0.003425,-0.423193,-0.42846,0.00488281
576,-0.003424,-0.428072,-0.431735,0.00390625
577,-0.003423,-0.434577,-0.438286,0.00390625
578,-0.003422,-0.439456,-0.444836,0.00488281
579,-0.003421,-0.445961,-0.449749,0.00390625
580,-0.00342,-0.45084,-0.456299,0.00488281
581,-0.003419,-0.455719,-0.457937,0.00292969
582,-0.003418,-0.458972,-0.461212,0.00292969
583,-0.003417,-0.465477,-0.4694,0.00390625
584,-0.003416,-0.470356,-0.472675,0.00292969
585,-0.003415,-0.476861,-0.480863,0.00390625
586,-0.003414,-0.48174,-0.484138,0.00292969
587,-0.003413,-0.484993,-0.490688,0.00488281
588,-0.003412,-0.491498,-0.493963,0.00292969
589,-0.003411,-0.493124,-0.497239,0.00390625
590,-0.00341,-0.499629,-0.503789,0.00390625
591,-0.003409,-0.507761,-0.510339,0.00292969
592,-0.003408,-0.511014,-0.515252,0.00390625
593,-0.003407,-0.515892,-0.520165,0.00390625
594,-0.003406,-0.520771,-0.52344,0.00292969
595,-0.003405,-0.524024,-0.528352,0.00390625
596,-0.003404,-0.528903,-0.533265,0.00390625
597,-0.003403,-0.537034,-0.538178,0.000976563
598,-0.003402,-0.538661,-0.543091,0.00390625
599,-0.003401,-0.545166,-0.549641,0.00390625
600,-0.0034,-0.548418,-0.554554,0.00683594
601,-0.003399,-0.553297,-0.556191,0.00292969
602,-0.003398,-0.559803,-0.562742,0.00390625
603,-0.003397,-0.563055,-0.567654,0.00390625
604,-0.003396,-0.567934,-0.572567,0.00390625
605,-0.003395,-0.574439,-0.57748,0.00390625
606,-0.003394,-0.577692,-0.582393,0.00390625
607,-0.003393,-0.580944,-0.585668,0.00390625
608,-0.003392,-0.58745,-0.588943,0.000976563
609,-0.003391,-0.590702,-0.593856,0.00390625
610,-0.00339,-0.593955,-0.597131,0.00390625
611,-0.003389,-0.602086,-0.603681,0.000976563
612,-0.003388,-0.606965,-0.610231,0.00390625
613,-0.003387,-0.611844,-0.615144,0.00390625
614,-0.003386,-0.61347,-0.618419,0.00488281
615,-0.003385,-0.616723,-0.620057,0.00390625
616,-0.003384,-0.619976,-0.623332,0.00390625
617,-0.003383,-0.626481,-0.629882,0.00390625
618,-0.003382,-0.63136,-0.636433,0.00488281
619,-0.003381,-0.637865,-0.639708,0.000976563
620,-0.00338,-0.641118,-0.644621,0.00390625
621,-0.003379,-0.645997,-0.647896,0.000976563
622,-0.003378,-0.647623,-0.651171,0.00390625
623,-0.003377,-0.650875,-0.654446,0.00390625
624,-0.003376,-0.657381,-0.659359,0.00292969
625,-0.003375,-0.66226,-0.664271,0.00292969
626,-0.003374,-0.667138,-0.669184,0.00292969
627,-0.003373,-0.670391,-0.674097,0.00390625
628,-0.003372,-0.673644,-0.677372,0.00390625
629,-0.003371,-0.67527,-0.67901,0.00390625
630,-0.00337,-0.680149,-0.683922,0.00390625
631,-0.003369,-0.686654,-0.687198,0
632,-0.003368,-0.689907,-0.69211,0.00292969
633,-0.003367,-0.694786,-0.697023,0.00292969
634,-0.003366,-0.698038,-0.703573,0.00488281
635,-0.003365,-0.701291,-0.703573,0.00292969
636,-0.003364,-0.70617,-0.708486,0.00292969
637,-0.003363,-0.70617,-0.711761,0.00488281
638,-0.003362,-0.711049,-0.715036,0.00390625
639,-0.003361,-0.717554,-0.719949,0.00292969
640,-0.00336,-0.722433,-0.726499,0.00390625
641,-0.003359,-0.727312,-0.729775,0.00292969
642,-0.003358,-0.727312,-0.731412,0.00390625
643,-0.003357,-0.730564,-0.734687,0.00390625
644,-0.003356,-0.733817,-0.737962,0.00390625
645,-0.003355,-0.738696,-0.742875,0.00390625
646,-0.003354,-0.745201,-0.74615,0
647,-0.003353,-0.746827,-0.751063,0.00390625
648,-0.003352,-0.75008,-0.754338,0.00390625
649,-0.003351,-0.754959,-0.757613,0.00292969
650,-0.00335,-0.754959,-0.759251,0.00390625
651,-0.003349,-0.758211,-0.762526,0.00390625
652,-0.003348,-0.764717,-0.767439,0.00292969
653,-0.003347,-0.767969,-0.770714,0.00292969
654,-0.003346,-0.771222,-0.777264,0.00683594
655,-0.003345,-0.776101,-0.777264,0.000976563
656,-0.003344,-0.776101,-0.782177,0.00683594
657,-0.003343,-0.779353,-0.782177,0.00292969
658,-0.003342,-0.782606,-0.785452,0.00292969
659,-0.003341,-0.785859,-0.792003,0.00683594
660,-0.00334,-0.790737,-0.795278,0.00390625
661,-0.003339,-0.792364,-0.798553,0.00683594
662,-0.003338,-0.797243,-0.801828,0.00390625
663,-0.003337,-0.800495,-0.803466,0.00390625
664,-0.003336,-0.800495,-0.806741,0.00683594
665,-0.003335,-0.805374,-0.806741,0.000976563
666,-0.003334,-0.805374,-0.813291,0.0078125
667,-0.003333,-0.813506,-0.816566,0.00390625
668,-0.003332,-0.816758,-0.819841,0.00390625
669,-0.003331,-0.820011,-0.821479,0.000976563
670,-0.00333,-0.820011,-0.824754,0.00390625
671,-0.003329,-0.820011,-0.824754,0.00390625
672,-0.003328,-0.82489,-0.828029,0.00390625
673,-0.003327,-0.828142,-0.831304,0.00390625
674,-0.003326,-0.833021,-0.837855,0.00390625
675,-0.003325,-0.836274,-0.837855,0.000976563
676,-0.003324,-0.8379,-0.84113,0.00390625
677,-0.003323,-0.8379,-0.842767,0.00390625
678,-0.003322,-0.839526,-0.844405,0.00390625
679,-0.003321,-0.841153,-0.846043,0.00488281
680,-0.00332,-0.847658,-0.852593,0.00488281
681,-0.003319,-0.850911,-0.854231,0.00390625
682,-0.003318,-0.854163,-0.859143,0.00488281
683,-0.003317,-0.857416,-0.859143,0.000976563
684,-0.003316,-0.855789,-0.860781,0.00488281
685,-0.003315,-0.857416,-0.860781,0.00390625
686,-0.003314,-0.860668,-0.862418,0.000976563
687,-0.003313,-0.862295,-0.868969,0.00683594
688,-0.003312,-0.870426,-0.872244,0.000976563
689,-0.003311,-0.870426,-0.872244,0.000976563
690,-0.00331,-0.872053,-0.873881,0.000976563
691,-0.003309,-0.872053,-0.875519,0.00390625
692,-0.003308,-0.875305,-0.875519,0
693,-0.003307,-0.875305,-0.878794,0.00390625
694,-0.003306,-0.880184,-0.882069,0.000976563
695,-0.003305,-0.88181,-0.885345,0.00390625
696,-0.003304,-0.885063,-0.885345,0
697,-0.003303,-0.886689,-0.88862,0.000976563
698,-0.003302,-0.886689,-0.890257,0.00390625
699,-0.003301,-0.888316,-0.891895,0.00390625
700,-0.0033,-0.889942,-0.893532,0.00390625
701,-0.003299,-0.893194,-0.898445,0.00488281
702,-0.003298,-0.896447,-0.900083,0.00390625
703,-0.003297,-0.898073,-0.90172,0.00390625
704,-0.003296,-0.898073,-0.90172,0.00390625
705,-0.003295,-0.898073,-0.90172,0.00390625
706,-0.003294,-0.901326,-0.903358,0.00292969
707,-0.003293,-0.902952,-0.906633,0.00390625
708,-0.003292,-0.904579,-0.908271,0.00390625
709,-0.003291,-0.907831,-0.911546,0.00390625
710,-0.00329,-0.907831,-0.911546,0.00390625
711,-0.003289,-0.911084,-0.913183,0.00292969
712,-0.003288,-0.907831,-0.909908,0.00292969
713,-0.003287,-0.909457,-0.914821,0.00488281
714,-0.003286,-0.909457,-0.914821,0.00488281
715,-0.003285,-0.917589,-0.918096,0
716,-0.003284,-0.917589,-0.919734,0.00292969
717,-0.003283,-0.919215,-0.921371,0.00292969
718,-0.003282,-0.917589,-0.923009,0.00488281
719,-0.003281,-0.917589,-0.921371,0.00390625
720,-0.00328,-0.919215,-0.923009,0.00390625
721,-0.003279,-0.919215,-0.924646,0.00488281
722,-0.003278,-0.924094,-0.926284,0.00292969
723,-0.003277,-0.925721,-0.929559,0.00390625
724,-0.003276,-0.925721,-0.929559,0.00390625
725,-0.003275,-0.927347,-0.929559,0.00292969
726,-0.003274,-0.924094,-0.929559,0.00488281
727,-0.003273,-0.925721,-0.927922,0.00292969
728,-0.003272,-0.925721,-0.927922,0.00292969
729,-0.003271,-0.928973,-0.932834,0.00390625
730,-0.00327,-0.932226,-0.936109,0.00390625
731,-0.003269,-0.932226,-0.934472,0.00292969
732,-0.003268,-0.933852,-0.934472,0
733,-0.003267,-0.930599,-0.934472,0.00390625
734,-0.003266,-0.930599,-0.934472,0.00390625
735,-0.003265,-0.930599,-0.934472,0.00390625
736,-0.003264,-0.933852,-0.936109,0.00292969
737,-0.003263,-0.937105,-0.941022,0.00390625
738,-0.003262,-0.937105,-0.941022,0.00390625
739,-0.003261,-0.937105,-0.941022,0.00390625
740,-0.00326,-0.933852,-0.939385,0.00488281
741,-0.003259,-0.935478,-0.937747,0.00292969
742,-0.003258,-0.935478,-0.937747,0.00292969
743,-0.003257,-0.935478,-0.939385,0.00390625
744,-0.003256,-0.937105,-0.939385,0.00292969
745,-0.003255,-0.941984,-0.94266,0
746,-0.003254,-0.940357,-0.944297,0.00390625
747,-0.003253,-0.938731,-0.941022,0.00292969
748,-0.003252,-0.935478,-0.939385,0.00390625
749,-0.003251,-0.938731,-0.941022,0.00292969
750,-0.00325,-0.938731,-0.94266,0.00390625
751,-0.003249,-0.938731,-0.94266,0.00390625
752,-0.003248,-0.938731,-0.94266,0.00390625
753,-0.003247,-0.938731,-0.94266,0.00390625
754,-0.003246,-0.938731,-0.941022,0.00292969
755,-0.003245,-0.937105,-0.941022,0.00390625
756,-0.003244,-0.937105,-0.939385,0.00292969
757,-0.003243,-0.937105,-0.939385,0.00292969
758,-0.003242,-0.937105,-0.939385,0.00292969
759,-0.003241,-0.937105,-0.939385,0.00292969
760,-0.00324,-0.937105,-0.939385,0.00292969
761,-0.003239,-0.933852,-0.939385,0.00488281
762,-0.003238,-0.935478,-0.936109,0
763,-0.003237,-0.933852,-0.937747,0.00390625
764,-0.003236,-0.933852,-0.937747,0.00390625
765,-0.003235,-0.935478,-0.937747,0.00292969
766,-0.003234,-0.933852,-0.937747,0.00390625
767,-0.003233,-0.933852,-0.937747,0.00390625
768,-0.003232,-0.932226,-0.934472,0.00292969
769,-0.003231,-0.927347,-0.931197,0.00390625
770,-0.00323,-0.927347,-0.931197,0.00390625
771,-0.003229,-0.930599,-0.934472,0.00390625
772,-0.003228,-0.930599,-0.932834,0.00292969
773,-0.003227,-0.927347,-0.932834,0.00488281
774,-0.003226,-0.925721,-0.929559,0.00390625
775,-0.003225,-0.924094,-0.927922,0.00390625
776,-0.003224,-0.924094,-0.926284,0.00292969
777,-0.003223,-0.920842,-0.924646,0.00390625
778,-0.003222,-0.924094,-0.927922,0.00390625
779,-0.003221,-0.922468,-0.926284,0.00390625
780,-0.00322,-0.920842,-0.926284,0.00488281
781,-0.003219,-0.920842,-0.924646,0.00390625
782,-0.003218,-0.919215,-0.921371,0.00292969
783,-0.003217,-0.915963,-0.919734,0.00390625
784,-0.003216,-0.915963,-0.919734,0.00390625
785,-0.003215,-0.915963,-0.919734,0.00390625
786,-0.003214,-0.91271,-0.918096,0.00488281
787,-0.003213,-0.914336,-0.918096,0.00390625
788,-0.003212,-0.911084,-0.914821,0.00390625
789,-0.003211,-0.911084,-0.914821,0.00390625
790,-0.00321,-0.907831,-0.911546,0.00390625
791,-0.003209,-0.907831,-0.909908,0.00292969
792,-0.003208,-0.902952,-0.909908,0.0078125
793,-0.003207,-0.904579,-0.909908,0.00488281
794,-0.003206,-0.902952,-0.906633,0.00390625
795,-0.003205,-0.901326,-0.906633,0.00488281
796,-0.003204,-0.898073,-0.90172,0.00390625
797,-0.003203,-0.896447,-0.90172,0.00488281
798,-0.003202,-0.896447,-0.900083,0.00390625
799,-0.003201,-0.893194,-0.896808,0.00390625
800,-0.0032,-0.896447,-0.900083,0.00390625
801,-0.003199,-0.891568,-0.896808,0.00488281
802,-0.003198,-0.888316,-0.893532,0.00488281
803,-0.003197,-0.888316,-0.891895,0.00390625
804,-0.003196,-0.885063,-0.886982,0.000976563
805,-0.003195,-0.88181,-0.886982,0.00488281
806,-0.003194,-0.880184,-0.885345,0.00488281
807,-0.003193,-0.880184,-0.883707,0.00390625
808,-0.003192,-0.878558,-0.880432,0.000976563
809,-0.003191,-0.876931,-0.880432,0.00390625
810,-0.00319,-0.872053,-0.875519,0.00390625
811,-0.003189,-0.8688,-0.872244,0.00390625
812,-0.003188,-0.867174,-0.872244,0.00488281
813,-0.003187,-0.865547,-0.870606,0.00488281
814,-0.003186,-0.865547,-0.870606,0.00488281
815,-0.003185,-0.863921,-0.865694,0.000976563
816,-0.003184,-0.860668,-0.862418,0.000976563
817,-0.003183,-0.857416,-0.860781,0.00390625
818,-0.003182,-0.852537,-0.857506,0.00488281
819,-0.003181,-0.850911,-0.854231,0.00390625
820,-0.00318,-0.847658,-0.854231,0.00683594
821,-0.003179,-0.849284,-0.852593,0.00390625
822,-0.003178,-0.844405,-0.849318,0.00488281
823,-0.003177,-0.844405,-0.84768,0.00390625
824,-0.003176,-0.839526,-0.842767,0.00390625
825,-0.003175,-0.836274,-0.839492,0.00390625
826,-0.003174,-0.831395,-0.837855,0.00683594
827,-0.003173,-0.833021,-0.836217,0.00390625
828,-0.003172,-0.829769,-0.83458,0.00390625
829,-0.003171,-0.828142,-0.831304,0.00390625
830,-0.00317,-0.82489,-0.829667,0.00390625
831,-0.003169,-0.820011,-0.823117,0.00390625
832,-0.003168,-0.816758,-0.819841,0.00390625
833,-0.003167,-0.813506,-0.816566,0.00390625
834,-0.003166,-0.810253,-0.814929,0.00390625
835,-0.003165,-0.808627,-0.814929,0.00683594
836,-0.003164,-0.807,-0.810016,0.00390625
837,-0.003163,-0.803748,-0.806741,0.00390625
838,-0.003162,-0.800495,-0.803466,0.00390625
839,-0.003161,-0.79399,-0.80019,0.00683594
840,-0.00316,-0.79399,-0.796915,0.00292969
841,-0.003159,-0.789111,-0.796915,0.0078125
842,-0.003158,-0.787485,-0.792003,0.00390625
843,-0.003157,-0.785859,-0.788727,0.00292969
844,-0.003156,-0.78098,-0.78709,0.00683594
845,-0.003155,-0.777727,-0.78054,0.00292969
846,-0.003154,-0.772848,-0.777264,0.00390625
847,-0.003153,-0.769596,-0.773989,0.00390625
848,-0.003152,-0.767969,-0.770714,0.00292969
849,-0.003151,-0.764717,-0.767439,0.00292969
850,-0.00315,-0.761464,-0.767439,0.00683594
851,-0.003149,-0.759838,-0.764164,0.00390625
852,-0.003148,-0.753332,-0.757613,0.00390625
853,-0.003147,-0.748454,-0.752701,0.00390625
854,-0.003146,-0.745201,-0.749426,0.00390625
855,-0.003145,-0.741948,-0.747788,0.00488281
856,-0.003144,-0.740322,-0.744513,0.00390625
857,-0.003143,-0.737069,-0.741238,0.00390625
858,-0.003142,-0.733817,-0.737962,0.00390625
859,-0.003141,-0.728938,-0.731412,0.00292969
860,-0.00314,-0.724059,-0.729775,0.00488281
861,-0.003139,-0.71918,-0.723224,0.00390625
862,-0.003138,-0.715928,-0.719949,0.00390625
863,-0.003137,-0.712675,-0.718312,0.00488281
864,-0.003136,-0.709422,-0.713399,0.00390625
865,-0.003135,-0.70617,-0.710124,0.00390625
866,-0.003134,-0.701291,-0.705211,0.00390625
867,-0.003133,-0.696412,-0.701936,0.00488281
868,-0.003132,-0.694786,-0.695385,0
869,-0.003131,-0.68828,-0.69211,0.00390625
870,-0.00313,-0.685028,-0.690473,0.00488281
871,-0.003129,-0.685028,-0.683922,-0.00195313
872,-0.003128,-0.678523,-0.682285,0.00390625
873,-0.003127,-0.673644,-0.677372,0.00390625
874,-0.003126,-0.667138,-0.672459,0.00488281
875,-0.003125,-0.663886,-0.665909,0.00292969
876,-0.003124,-0.659007,-0.664271,0.00488281
877,-0.003123,-0.657381,-0.660996,0.00390625
878,-0.003122,-0.654128,-0.657721,0.00390625
879,-0.003121,-0.650875,-0.654446,0.00390625
880,-0.00312,-0.645997,-0.647896,0.000976563
881,-0.003119,-0.639491,-0.641345,0.000976563
882,-0.003118,-0.632986,-0.63807,0.00488281
883,-0.003117,-0.629734,-0.634795,0.00488281
884,-0.003116,-0.626481,-0.63152,0.00488281
885,-0.003115,-0.623228,-0.628245,0.00488281
886,-0.003114,-0.619976,-0.623332,0.00390625
887,-0.003113,-0.61347,-0.616782,0.00390625
888,-0.003112,-0.606965,-0.613507,0.00683594
889,-0.003111,-0.603713,-0.605319,0.000976563
890,-0.00311,-0.60046,-0.603681,0.00390625
891,-0.003109,-0.595581,-0.600406,0.00390625
892,-0.003108,-0.592329,-0.595493,0.00390625
893,-0.003107,-0.589076,-0.592218,0.00390625
894,-0.003106,-0.580944,-0.585668,0.00390625
895,-0.003105,-0.574439,-0.579117,0.00390625
896,-0.003104,-0.571187,-0.575842,0.00390625
897,-0.003103,-0.564681,-0.57093,0.00683594
898,-0.003102,-0.566308,-0.567654,0.000976563
899,-0.003101,-0.559803,-0.564379,0.00390625
900,-0.0031,-0.554924,-0.557829,0.00292969
901,-0.003099,-0.548418,-0.552916,0.00390625
902,-0.003098,-0.541913,-0.546366,0.00390625
903,-0.003097,-0.537034,-0.541453,0.00390625
904,-0.003096,-0.533782,-0.538178,0.00390625
905,-0.003095,-0.530529,-0.53654,0.00683594
906,-0.003094,-0.52565,-0.52999,0.00390625
907,-0.003093,-0.520771,-0.52344,0.00292969
908,-0.003092,-0.515892,-0.520165,0.00390625
909,-0.003091,-0.507761,-0.513614,0.00488281
910,-0.00309,-0.502882,-0.507064,0.00390625
911,-0.003089,-0.499629,-0.503789,0.00390625
912,-0.003088,-0.49475,-0.498876,0.00390625
913,-0.003087,-0.489872,-0.495601,0.00488281
914,-0.003086,-0.486619,-0.489051,0.00292969
915,-0.003085,-0.480114,-0.484138,0.00390625
916,-0.003084,-0.475235,-0.477588,0.00292969
917,-0.003083,-0.46873,-0.47595,0.0078125
918,-0.003082,-0.463851,-0.467762,0.00390625
919,-0.003081,-0.460598,-0.464487,0.00390625
920,-0.00308,-0.455719,-0.461212,0.00488281
921,-0.003079,-0.45084,-0.454661,0.00390625
922,-0.003078,-0.444335,-0.449749,0.00488281
923,-0.003077,-0.43783,-0.443198,0.00488281
924,-0.003076,-0.434577,-0.436648,0.00292969
925,-0.003075,-0.428072,-0.435011,0.0078125
926,-0.003074,-0.423193,-0.42846,0.00488281
927,-0.003073,-0.416688,-0.423547,0.0078125
928,-0.003072,-0.413435,-0.418635,0.00488281
929,-0.003071,-0.408556,-0.412084,0.00390625
930,-0.00307,-0.402051,-0.407172,0.00488281
931,-0.003069,-0.397172,-0.400621,0.00390625
932,-0.003068,-0.390667,-0.397346,0.00683594
933,-0.003067,-0.385788,-0.390796,0.00488281
934,-0.003066,-0.382536,-0.385883,0.00390625
935,-0.003065,-0.374404,-0.379333,0.00488281
936,-0.003064,-0.371152,-0.376058,0.00488281
937,-0.003063,-0.36302,-0.369507,0.00683594
938,-0.003062,-0.359767,-0.362957,0.00390625
939,-0.003061,-0.353262,-0.359682,0.00683594
940,-0.00306,-0.346757,-0.353132,0.00683594
941,-0.003059,-0.343504,-0.346581,0.00390625
942,-0.003058,-0.338625,-0.341669,0.00390625
943,-0.003057,-0.333747,-0.338393,0.00390625
944,-0.003056,-0.327241,-0.330206,0.00390625
945,-0.003055,-0.320736,-0.32693,0.00683594
946,-0.003054,-0.314231,-0.318742,0.00390625
947,-0.003053,-0.310978,-0.315467,0.00390625
948,-0.003052,-0.304473,-0.308917,0.00390625
949,-0.003051,-0.299594,-0.302367,0.00292969
950,-0.00305,-0.293089,-0.299092,0.00683594
951,-0.003049,-0.286584,-0.290904,0.00390625
952,-0.003048,-0.281705,-0.285991,0.00390625
953,-0.003047,-0.2752,-0.279441,0.00390625
954,-0.003046,-0.271947,-0.276165,0.00390625
955,-0.003045,-0.267068,-0.271253,0.00390625
956,-0.003044,-0.260563,-0.26634,0.00488281
957,-0.003043,-0.254058,-0.258152,0.00390625
958,-0.003042,-0.247553,-0.251602,0.00390625
959,-0.003041,-0.242674,-0.248327,0.00488281
960,-0.00304,-0.236168,-0.241776,0.00488281
961,-0.003039,-0.229663,-0.236864,0.0078125
962,-0.003038,-0.228037,-0.230313,0.00292969
963,-0.003037,-0.219905,-0.225401,0.00488281
964,-0.003036,-0.215027,-0.21885,0.00390625
965,-0.003035,-0.206895,-0.2123,0.00488281
966,-0.003034,-0.202016,-0.20575,0.00390625
967,-0.003033,-0.195511,-0.200837,0.00488281
968,-0.003032,-0.190632,-0.195924,0.00488281
969,-0.003031,-0.187379,-0.191011,0.00390625
970,-0.00303,-0.179248,-0.184461,0.00488281
971,-0.003029,-0.175995,-0.179548,0.00390625
972,-0.003028,-0.167864,-0.172998,0.00488281
973,-0.003027,-0.161359,-0.168085,0.00683594
974,-0.003026,-0.15648,-0.161535,0.00488281
975,-0.003025,-0.153227,-0.156622,0.00390625
976,-0.003024,-0.145096,-0.150072,0.00488281
977,-0.003023,-0.140217,-0.143522,0.00390625
978,-0.003022,-0.133711,-0.138609,0.00488281
979,-0.003021,-0.127206,-0.130421,0.00390625
980,-0.00302,-0.122327,-0.127146,0.00390625
981,-0.003019,-0.115822,-0.118958,0.00390625
982,-0.003018,-0.110943,-0.11732,0.00683594
983,-0.003017,-0.104438,-0.107495,0.00390625
984,-0.003016,-0.0995591,-0.10422,0.00390625
985,-0.003015,-0.0930539,-0.0976694,0.00390625
986,-0.003014,-0.0865487,-0.0927567,0.00683594
987,-0.003013,-0.0800435,-0.0862064,0.00683594
988,-0.003012,-0.0751646,-0.0796561,0.00390625
989,-0.003011,-0.0686594,-0.0747433,0.00683594
990,-0.00301,-0.0637805,-0.068193,0.00390625
991,-0.003009,-0.0589016,-0.0616427,0.00292969
992,-0.003008,-0.0507701,-0.0583675,0.0078125
993,-0.003007,-0.0458912,-0.0518172,0.00683594
994,-0.003006,-0.0377596,-0.0452669,0.0078125
995,-0.003005,-0.034507,-0.0387166,0.00390625
996,-0.003004,-0.0296281,-0.0354415,0.00488281
997,-0.003003,-0.0247492,-0.0272536,0.00292969
998,-0.003002,-0.018244,-0.0207032,0.00292969
999,-0.003001,-0.0101125,-0.0157905,0.00488281
1000,-0.003,-0.00523361,-0.0092402,0.00390625
1001,-0.002999,0.0012716,-0.00268989,0.00390625
1002,-0.002998,0.00615051,0.00222285,0.00390625
1003,-0.002997,0.0126557,0.00713558,0.00488281
1004,-0.002996,0.0175346,0.0136859,0.00390625
1005,-0.002995,0.0240398,0.0169611,0.0078125
1006,-0.002994,0.030545,0.0267865,0.00390625
1007,-0.002993,0.0354239,0.0316993,0.00390625
1008,-0.002992,0.0435554,0.036612,0.0078125
1009,-0.002991,0.0468081,0.0415247,0.00488281
1010,-0.00299,0.051687,0.048075,0.00390625
1011,-0.002989,0.0581922,0.0546253,0.00390625
1012,-0.002988,0.0646974,0.0611757,0.00390625
1013,-0.002987,0.0712026,0.067726,0.00390625
1014,-0.002986,0.0777078,0.0742763,0.00390625
1015,-0.002985,0.084213,0.0775514,0.00683594
1016,-0.002984,0.0874656,0.0841018,0.00390625
1017,-0.002983,0.0955971,0.0906521,0.00488281
1018,-0.002982,0.0988497,0.0972024,0.000976563
1019,-0.002981,0.106981,0.102115,0.00390625
1020,-0.00298,0.113486,0.108665,0.00390625
1021,-0.002979,0.116739,0.113578,0.00390625
1022,-0.002978,0.124871,0.120128,0.00390625
1023,-0.002977,0.128123,0.125041,0.00390625
1024,-0.002976,0.136255,0.129954,0.00683594
1025,-0.002975,0.141134,0.136504,0.00390625
1026,-0.002974,0.146012,0.143055,0.00390625
1027,-0.002973,0.15577,0.149605,0.00683594
1028,-0.002972,0.160649,0.156155,0.00390625
