;Scopy version,48fb6a9
;Exported on,Wednesday July 24/07/2019
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+06
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
4871,0.000871,-0.707796
4872,0.000872,-0.702917
4873,0.000873,-0.699665
4874,0.000874,-0.693159
4875,0.000875,-0.689907
4876,0.000876,-0.685028
4877,0.000877,-0.681775
4878,0.000878,-0.680149
4879,0.000879,-0.673644
4880,0.00088,-0.668765
4881,0.000881,-0.66226
4882,0.000882,-0.657381
4883,0.000883,-0.654128
4884,0.000884,-0.650875
4885,0.000885,-0.647623
4886,0.000886,-0.64437
4887,0.000887,-0.636239
4888,0.000888,-0.632986
4889,0.000889,-0.624855
4890,0.00089,-0.621602
4891,0.000891,-0.618349
4892,0.000892,-0.615097
4893,0.000893,-0.610218
4894,0.000894,-0.603713
4895,0.000895,-0.598834
4896,0.000896,-0.592329
4897,0.000897,-0.58745
4898,0.000898,-0.584197
4899,0.000899,-0.580944
4900,0.0009,-0.577692
4901,0.000901,-0.56956
4902,0.000902,-0.563055
4903,0.000903,-0.558176
4904,0.000904,-0.554924
4905,0.000905,-0.548418
4906,0.000906,-0.545166
4907,0.000907,-0.541913
4908,0.000908,-0.533782
4909,0.000909,-0.527277
4910,0.00091,-0.522398
4911,0.000911,-0.517519
4912,0.000912,-0.514266
4913,0.000913,-0.511014
4914,0.000914,-0.504508
4915,0.000915,-0.498003
4916,0.000916,-0.491498
4917,0.000917,-0.484993
4918,0.000918,-0.48174
4919,0.000919,-0.476861
4920,0.00092,-0.471982
4921,0.000921,-0.46873
4922,0.000922,-0.462224
4923,0.000923,-0.455719
4924,0.000924,-0.449214
4925,0.000925,-0.444335
4926,0.000926,-0.43783
4927,0.000927,-0.436204
4928,0.000928,-0.429698
4929,0.000929,-0.423193
4930,0.00093,-0.416688
4931,0.000931,-0.410183
4932,0.000932,-0.405304
4933,0.000933,-0.400425
4934,0.000934,-0.397172
4935,0.000935,-0.390667
4936,0.000936,-0.384162
4937,0.000937,-0.377657
4938,0.000938,-0.371152
4939,0.000939,-0.366273
4940,0.00094,-0.361394
4941,0.000941,-0.358141
4942,0.000942,-0.351636
4943,0.000943,-0.345131
4944,0.000944,-0.338625
4945,0.000945,-0.330494
4946,0.000946,-0.327241
4947,0.000947,-0.320736
4948,0.000948,-0.317484
4949,0.000949,-0.309352
4950,0.00095,-0.306099
4951,0.000951,-0.296342
4952,0.000952,-0.291463
4953,0.000953,-0.284958
4954,0.000954,-0.280079
4955,0.000955,-0.276826
4956,0.000956,-0.268695
4957,0.000957,-0.263816
4958,0.000958,-0.25731
4959,0.000959,-0.247553
4960,0.00096,-0.2443
4961,0.000961,-0.239421
4962,0.000962,-0.234542
4963,0.000963,-0.23129
4964,0.000964,-0.221532
4965,0.000965,-0.215027
4966,0.000966,-0.208521
4967,0.000967,-0.202016
4968,0.000968,-0.195511
4969,0.000969,-0.192258
4970,0.00097,-0.189006
4971,0.000971,-0.179248
4972,0.000972,-0.172743
4973,0.000973,-0.166238
4974,0.000974,-0.159732
4975,0.000975,-0.154853
4976,0.000976,-0.149974
4977,0.000977,-0.145096
4978,0.000978,-0.140217
4979,0.000979,-0.132085
4980,0.00098,-0.123954
4981,0.000981,-0.117448
4982,0.000982,-0.114196
4983,0.000983,-0.107691
4984,0.000984,-0.102812
4985,0.000985,-0.0963065
4986,0.000986,-0.088175
4987,0.000987,-0.0816698
4988,0.000988,-0.0751646
4989,0.000989,-0.0702857
4990,0.00099,-0.0670331
4991,0.000991,-0.0605279
4992,0.000992,-0.0540227
4993,0.000993,-0.0475175
4994,0.000994,-0.0393859
4995,0.000995,-0.0296281
4996,0.000996,-0.0263755
4997,0.000997,-0.0231229
4998,0.000998,-0.0166177
4999,0.000999,-0.0117388
5000,0.001,-0.00360731
5001,0.001001,0.0028979
5002,0.001002,0.00940311
5003,0.001003,0.0159083
5004,0.001004,0.0207872
5005,0.001005,0.0240398
5006,0.001006,0.030545
5007,0.001007,0.0370502
5008,0.001008,0.0468081
5009,0.001009,0.051687
5010,0.00101,0.0598185
5011,0.001011,0.0630711
5012,0.001012,0.06795
5013,0.001013,0.0744552
5014,0.001014,0.0809604
5015,0.001015,0.0874656
5016,0.001016,0.0939708
5017,0.001017,0.100476
5018,0.001018,0.105355
5019,0.001019,0.110234
5020,0.00102,0.116739
5021,0.001021,0.123244
5022,0.001022,0.131376
5023,0.001023,0.137881
5024,0.001024,0.144386
5025,0.001025,0.149265
5026,0.001026,0.152518
5027,0.001027,0.160649
5028,0.001028,0.167154
5029,0.001029,0.17366
5030,0.00103,0.180165
5031,0.001031,0.18667
5032,0.001032,0.189923
5033,0.001033,0.196428
5034,0.001034,0.201307
5035,0.001035,0.207812
5036,0.001036,0.215943
5037,0.001037,0.222449
5038,0.001038,0.228954
5039,0.001039,0.233833
5040,0.00104,0.238712
5041,0.001041,0.245217
5042,0.001042,0.250096
5043,0.001043,0.258227
5044,0.001044,0.263106
5045,0.001045,0.269611
5046,0.001046,0.27449
5047,0.001047,0.279369
5048,0.001048,0.282622
5049,0.001049,0.29238
5050,0.00105,0.298885
5051,0.001051,0.30539
5052,0.001052,0.310269
5053,0.001053,0.315148
5054,0.001054,0.320027
5055,0.001055,0.324906
5056,0.001056,0.331411
5057,0.001057,0.337916
5058,0.001058,0.346048
5059,0.001059,0.350927
5060,0.00106,0.354179
5061,0.001061,0.359058
5062,0.001062,0.365563
5063,0.001063,0.372068
5064,0.001064,0.378574
5065,0.001065,0.383453
5066,0.001066,0.389958
5067,0.001067,0.396463
5068,0.001068,0.399716
5069,0.001069,0.406221
5070,0.00107,0.412726
5071,0.001071,0.417605
5072,0.001072,0.42411
5073,0.001073,0.427363
5074,0.001074,0.433868
5075,0.001075,0.438747
5076,0.001076,0.441999
5077,0.001077,0.450131
5078,0.001078,0.456636
5079,0.001079,0.459889
5080,0.00108,0.466394
5081,0.001081,0.472899
5082,0.001082,0.474525
5083,0.001083,0.481031
5084,0.001084,0.48591
5085,0.001085,0.492415
5086,0.001086,0.495667
5087,0.001087,0.502173
5088,0.001088,0.508678
5089,0.001089,0.51193
5090,0.00109,0.518436
5091,0.001091,0.521688
5092,0.001092,0.52982
5093,0.001093,0.534699
5094,0.001094,0.537951
5095,0.001095,0.546083
5096,0.001096,0.549335
5097,0.001097,0.552588
5098,0.001098,0.559093
5099,0.001099,0.562346
5100,0.0011,0.567225
5101,0.001101,0.57373
5102,0.001102,0.580235
5103,0.001103,0.581861
5104,0.001104,0.588367
5105,0.001105,0.591619
5106,0.001106,0.596498
5107,0.001107,0.603003
5108,0.001108,0.607882
5109,0.001109,0.614387
5110,0.00111,0.61764
5111,0.001111,0.620893
5112,0.001112,0.624145
5113,0.001113,0.632277
5114,0.001114,0.635529
5115,0.001115,0.642035
5116,0.001116,0.645287
5117,0.001117,0.651792
5118,0.001118,0.655045
5119,0.001119,0.658298
5120,0.00112,0.66155
5121,0.001121,0.666429
5122,0.001122,0.672934
5123,0.001123,0.677813
5124,0.001124,0.679439
5125,0.001125,0.685945
5126,0.001126,0.689197
5127,0.001127,0.69245
5128,0.001128,0.695702
5129,0.001129,0.702208
5130,0.00113,0.707087
5131,0.001131,0.710339
5132,0.001132,0.715218
5133,0.001133,0.720097
5134,0.001134,0.72335
5135,0.001135,0.726602
5136,0.001136,0.729855
5137,0.001137,0.734734
5138,0.001138,0.737986
5139,0.001139,0.742865
5140,0.00114,0.747744
5141,0.001141,0.747744
5142,0.001142,0.754249
5143,0.001143,0.759128
5144,0.001144,0.762381
5145,0.001145,0.76726
5146,0.001146,0.770512
5147,0.001147,0.773765
5148,0.001148,0.777018
5149,0.001149,0.78027
5150,0.00115,0.786775
5151,0.001151,0.790028
5152,0.001152,0.793281
5153,0.001153,0.794907
5154,0.001154,0.801412
5155,0.001155,0.801412
5156,0.001156,0.804665
5157,0.001157,0.809544
5158,0.001158,0.812796
5159,0.001159,0.816049
5160,0.00116,0.819301
5161,0.001161,0.82418
5162,0.001162,0.82418
5163,0.001163,0.827433
5164,0.001164,0.830686
5165,0.001165,0.833938
5166,0.001166,0.840443
5167,0.001167,0.84207
5168,0.001168,0.845322
5169,0.001169,0.848575
5170,0.00117,0.848575
5171,0.001171,0.851828
5172,0.001172,0.85508
5173,0.001173,0.858333
5174,0.001174,0.861585
5175,0.001175,0.864838
5176,0.001176,0.868091
5177,0.001177,0.869717
5178,0.001178,0.874596
5179,0.001179,0.874596
5180,0.00118,0.877848
5181,0.001181,0.881101
5182,0.001182,0.882727
5183,0.001183,0.887606
5184,0.001184,0.887606
5185,0.001185,0.889232
5186,0.001186,0.894111
5187,0.001187,0.894111
5188,0.001188,0.900617
5189,0.001189,0.900617
5190,0.00119,0.902243
5191,0.001191,0.905495
5192,0.001192,0.908748
5193,0.001193,0.912001
5194,0.001194,0.913627
5195,0.001195,0.915253
5196,0.001196,0.91688
5197,0.001197,0.91688
5198,0.001198,0.920132
5199,0.001199,0.921758
5200,0.0012,0.925011
5201,0.001201,0.925011
5202,0.001202,0.928264
5203,0.001203,0.928264
5204,0.001204,0.931516
5205,0.001205,0.931516
5206,0.001206,0.934769
5207,0.001207,0.936395
5208,0.001208,0.936395
5209,0.001209,0.939648
5210,0.00121,0.939648
5211,0.001211,0.9429
5212,0.001212,0.9429
5213,0.001213,0.946153
5214,0.001214,0.946153
5215,0.001215,0.946153
5216,0.001216,0.949406
5217,0.001217,0.951032
5218,0.001218,0.951032
5219,0.001219,0.951032
5220,0.00122,0.954284
5221,0.001221,0.952658
5222,0.001222,0.955911
5223,0.001223,0.959163
5224,0.001224,0.957537
5225,0.001225,0.96079
5226,0.001226,0.959163
5227,0.001227,0.959163
5228,0.001228,0.962416
5229,0.001229,0.964042
5230,0.00123,0.964042
5231,0.001231,0.964042
5232,0.001232,0.965669
5233,0.001233,0.965669
5234,0.001234,0.965669
5235,0.001235,0.968921
5236,0.001236,0.968921
5237,0.001237,0.968921
5238,0.001238,0.968921
5239,0.001239,0.968921
5240,0.00124,0.968921
5241,0.001241,0.968921
5242,0.001242,0.972174
5243,0.001243,0.970548
5244,0.001244,0.970548
5245,0.001245,0.972174
5246,0.001246,0.972174
5247,0.001247,0.972174
5248,0.001248,0.972174
5249,0.001249,0.972174
5250,0.00125,0.972174
5251,0.001251,0.972174
5252,0.001252,0.972174
5253,0.001253,0.9738
5254,0.001254,0.9738
5255,0.001255,0.970548
5256,0.001256,0.970548
5257,0.001257,0.970548
5258,0.001258,0.968921
5259,0.001259,0.972174
5260,0.00126,0.968921
5261,0.001261,0.970548
5262,0.001262,0.970548
5263,0.001263,0.968921
5264,0.001264,0.968921
5265,0.001265,0.967295
5266,0.001266,0.967295
5267,0.001267,0.967295
5268,0.001268,0.967295
5269,0.001269,0.964042
5270,0.00127,0.964042
5271,0.001271,0.962416
5272,0.001272,0.962416
5273,0.001273,0.96079
5274,0.001274,0.964042
5275,0.001275,0.964042
5276,0.001276,0.96079
5277,0.001277,0.959163
5278,0.001278,0.959163
5279,0.001279,0.955911
5280,0.00128,0.957537
5281,0.001281,0.954284
5282,0.001282,0.954284
5283,0.001283,0.952658
5284,0.001284,0.949406
5285,0.001285,0.947779
5286,0.001286,0.947779
5287,0.001287,0.947779
5288,0.001288,0.944527
5289,0.001289,0.944527
5290,0.00129,0.941274
5291,0.001291,0.941274
5292,0.001292,0.938021
5293,0.001293,0.936395
5294,0.001294,0.934769
5295,0.001295,0.936395
5296,0.001296,0.933143
5297,0.001297,0.931516
5298,0.001298,0.928264
5299,0.001299,0.925011
5300,0.0013,0.925011
5301,0.001301,0.925011
5302,0.001302,0.921758
5303,0.001303,0.918506
5304,0.001304,0.918506
5305,0.001305,0.913627
5306,0.001306,0.913627
5307,0.001307,0.912001
5308,0.001308,0.908748
5309,0.001309,0.907122
5310,0.00131,0.905495
5311,0.001311,0.902243
5312,0.001312,0.902243
5313,0.001313,0.897364
5314,0.001314,0.894111
5315,0.001315,0.894111
5316,0.001316,0.889232
5317,0.001317,0.889232
5318,0.001318,0.88598
5319,0.001319,0.884354
5320,0.00132,0.881101
5321,0.001321,0.876222
5322,0.001322,0.876222
5323,0.001323,0.872969
5324,0.001324,0.869717
5325,0.001325,0.866464
5326,0.001326,0.864838
5327,0.001327,0.861585
5328,0.001328,0.858333
5329,0.001329,0.856706
5330,0.00133,0.853454
5331,0.001331,0.850201
5332,0.001332,0.846949
5333,0.001333,0.843696
5334,0.001334,0.840443
5335,0.001335,0.837191
5336,0.001336,0.833938
5337,0.001337,0.830686
5338,0.001338,0.829059
5339,0.001339,0.82418
5340,0.00134,0.82418
5341,0.001341,0.819301
5342,0.001342,0.814423
5343,0.001343,0.812796
5344,0.001344,0.809544
5345,0.001345,0.804665
5346,0.001346,0.801412
5347,0.001347,0.796533
5348,0.001348,0.796533
5349,0.001349,0.791654
5350,0.00135,0.788402
5351,0.001351,0.783523
5352,0.001352,0.78027
5353,0.001353,0.777018
5354,0.001354,0.773765
5355,0.001355,0.770512
5356,0.001356,0.765634
5357,0.001357,0.762381
5358,0.001358,0.759128
5359,0.001359,0.754249
5360,0.00136,0.74937
5361,0.001361,0.744492
5362,0.001362,0.742865
5363,0.001363,0.739613
5364,0.001364,0.734734
5365,0.001365,0.729855
5366,0.001366,0.726602
5367,0.001367,0.721723
5368,0.001368,0.718471
5369,0.001369,0.713592
5370,0.00137,0.710339
5371,0.001371,0.70546
5372,0.001372,0.702208
5373,0.001373,0.698955
5374,0.001374,0.69245
5375,0.001375,0.690824
5376,0.001376,0.685945
5377,0.001377,0.681066
5378,0.001378,0.674561
5379,0.001379,0.671308
5380,0.00138,0.668055
5381,0.001381,0.663176
5382,0.001382,0.659924
5383,0.001383,0.653419
5384,0.001384,0.646913
5385,0.001385,0.645287
5386,0.001386,0.642035
5387,0.001387,0.637156
5388,0.001388,0.632277
5389,0.001389,0.627398
5390,0.00139,0.620893
5391,0.001391,0.616014
5392,0.001392,0.612761
5393,0.001393,0.607882
5394,0.001394,0.601377
5395,0.001395,0.598124
5396,0.001396,0.593246
5397,0.001397,0.58674
5398,0.001398,0.583488
5399,0.001399,0.578609
5400,0.0014,0.572104
5401,0.001401,0.568851
5402,0.001402,0.563972
5403,0.001403,0.559093
5404,0.001404,0.552588
5405,0.001405,0.546083
5406,0.001406,0.54283
5407,0.001407,0.537951
5408,0.001408,0.534699
5409,0.001409,0.528193
5410,0.00141,0.521688
5411,0.001411,0.518436
5412,0.001412,0.51193
5413,0.001413,0.505425
5414,0.001414,0.502173
5415,0.001415,0.497294
5416,0.001416,0.494041
5417,0.001417,0.487536
5418,0.001418,0.479404
5419,0.001419,0.476152
5420,0.00142,0.469647
5421,0.001421,0.464768
5422,0.001422,0.461515
5423,0.001423,0.456636
5424,0.001424,0.450131
5425,0.001425,0.441999
5426,0.001426,0.438747
5427,0.001427,0.430615
5428,0.001428,0.428989
5429,0.001429,0.422484
5430,0.00143,0.415979
5431,0.001431,0.412726
5432,0.001432,0.404594
5433,0.001433,0.399716
5434,0.001434,0.39321
5435,0.001435,0.386705
5436,0.001436,0.383453
5437,0.001437,0.376947
5438,0.001438,0.370442
5439,0.001439,0.365563
5440,0.00144,0.359058
5441,0.001441,0.352553
5442,0.001442,0.347674
5443,0.001443,0.342795
5444,0.001444,0.339542
5445,0.001445,0.333037
5446,0.001446,0.326532
5447,0.001447,0.320027
5448,0.001448,0.313522
5449,0.001449,0.308643
5450,0.00145,0.303764
5451,0.001451,0.297259
5452,0.001452,0.294006
5453,0.001453,0.285874
5454,0.001454,0.279369
5455,0.001455,0.272864
5456,0.001456,0.267985
5457,0.001457,0.259854
5458,0.001458,0.256601
5459,0.001459,0.251722
5460,0.00146,0.243591
5461,0.001461,0.237085
5462,0.001462,0.232206
5463,0.001463,0.225701
5464,0.001464,0.220822
5465,0.001465,0.214317
5466,0.001466,0.209438
5467,0.001467,0.202933
5468,0.001468,0.196428
5469,0.001469,0.188296
5470,0.00147,0.183417
5471,0.001471,0.178539
5472,0.001472,0.170407
5473,0.001473,0.167154
5474,0.001474,0.160649
5475,0.001475,0.154144
5476,0.001476,0.147639
5477,0.001477,0.141134
5478,0.001478,0.134628
5479,0.001479,0.131376
5480,0.00148,0.121618
5481,0.001481,0.118365
5482,0.001482,0.11186
5483,0.001483,0.103729
5484,0.001484,0.100476
5485,0.001485,0.0939708
5486,0.001486,0.0874656
5487,0.001487,0.0825867
5488,0.001488,0.0760815
5489,0.001489,0.0695763
5490,0.00149,0.0630711
5491,0.001491,0.0565659
5492,0.001492,0.0500607
5493,0.001493,0.0435554
5494,0.001494,0.0370502
5495,0.001495,0.030545
5496,0.001496,0.0256661
5497,0.001497,0.0224135
5498,0.001498,0.014282
5499,0.001499,0.00940311
5500,0.0015,0.0012716
5501,0.001501,-0.001981
5502,0.001502,-0.0101125
5503,0.001503,-0.0149914
5504,0.001504,-0.0214966
5505,0.001505,-0.0280018
5506,0.001506,-0.0328807
5507,0.001507,-0.0410122
5508,0.001508,-0.0458912
5509,0.001509,-0.0523964
5510,0.00151,-0.0589016
5511,0.001511,-0.0654068
5512,0.001512,-0.071912
5513,0.001513,-0.0751646
5514,0.001514,-0.0816698
5515,0.001515,-0.088175
5516,0.001516,-0.0946802
5517,0.001517,-0.101185
5518,0.001518,-0.106064
5519,0.001519,-0.115822
5520,0.00152,-0.119075
5521,0.001521,-0.12558
5522,0.001522,-0.132085
5523,0.001523,-0.13859
5524,0.001524,-0.143469
5525,0.001525,-0.149974
5526,0.001526,-0.15648
5527,0.001527,-0.162985
5528,0.001528,-0.167864
5529,0.001529,-0.174369
5530,0.00153,-0.182501
5531,0.001531,-0.185753
5532,0.001532,-0.190632
5533,0.001533,-0.198764
5534,0.001534,-0.202016
5535,0.001535,-0.208521
5536,0.001536,-0.215027
5537,0.001537,-0.221532
5538,0.001538,-0.228037
5539,0.001539,-0.232916
5540,0.00154,-0.239421
5541,0.001541,-0.245926
5542,0.001542,-0.250805
5543,0.001543,-0.25731
5544,0.001544,-0.263816
5545,0.001545,-0.270321
5546,0.001546,-0.276826
5547,0.001547,-0.281705
5548,0.001548,-0.286584
5549,0.001549,-0.293089
5550,0.00155,-0.299594
5551,0.001551,-0.306099
5552,0.001552,-0.309352
5553,0.001553,-0.317484
5554,0.001554,-0.320736
5555,0.001555,-0.327241
5556,0.001556,-0.333747
5557,0.001557,-0.340252
5558,0.001558,-0.343504
5559,0.001559,-0.351636
5560,0.00156,-0.354889
5561,0.001561,-0.361394
5562,0.001562,-0.367899
5563,0.001563,-0.371152
5564,0.001564,-0.379283
5565,0.001565,-0.385788
5566,0.001566,-0.390667
5567,0.001567,-0.397172
5568,0.001568,-0.400425
5569,0.001569,-0.40693
5570,0.00157,-0.411809
5571,0.001571,-0.418314
5572,0.001572,-0.423193
5573,0.001573,-0.429698
5574,0.001574,-0.434577
5575,0.001575,-0.43783
5576,0.001576,-0.444335
5577,0.001577,-0.449214
5578,0.001578,-0.455719
5579,0.001579,-0.462224
5580,0.00158,-0.46873
5581,0.001581,-0.473609
5582,0.001582,-0.476861
5583,0.001583,-0.48174
5584,0.001584,-0.488245
5585,0.001585,-0.49475
5586,0.001586,-0.501256
5587,0.001587,-0.504508
5588,0.001588,-0.51264
5589,0.001589,-0.514266
5590,0.00159,-0.520771
5591,0.001591,-0.524024
5592,0.001592,-0.528903
5593,0.001593,-0.535408
5594,0.001594,-0.541913
5595,0.001595,-0.548418
5596,0.001596,-0.551671
5597,0.001597,-0.55655
5598,0.001598,-0.563055
5599,0.001599,-0.564681
5600,0.0016,-0.571187
5601,0.001601,-0.576066
5602,0.001602,-0.582571
5603,0.001603,-0.585823
5604,0.001604,-0.589076
5605,0.001605,-0.593955
5606,0.001606,-0.598834
5607,0.001607,-0.603713
5608,0.001608,-0.610218
5609,0.001609,-0.61347
5610,0.00161,-0.618349
5611,0.001611,-0.623228
5612,0.001612,-0.626481
5613,0.001613,-0.632986
5614,0.001614,-0.637865
5615,0.001615,-0.642744
5616,0.001616,-0.647623
5617,0.001617,-0.652502
5618,0.001618,-0.655754
5619,0.001619,-0.660633
5620,0.00162,-0.663886
5621,0.001621,-0.668765
5622,0.001622,-0.673644
5623,0.001623,-0.680149
5624,0.001624,-0.681775
5625,0.001625,-0.686654
5626,0.001626,-0.689907
5627,0.001627,-0.694786
5628,0.001628,-0.699665
5629,0.001629,-0.704543
5630,0.00163,-0.709422
5631,0.001631,-0.711049
5632,0.001632,-0.715928
5633,0.001633,-0.720806
5634,0.001634,-0.724059
5635,0.001635,-0.730564
5636,0.001636,-0.732191
5637,0.001637,-0.735443
5638,0.001638,-0.741948
5639,0.001639,-0.745201
5640,0.00164,-0.75008
5641,0.001641,-0.753332
5642,0.001642,-0.756585
5643,0.001643,-0.759838
5644,0.001644,-0.76309
5645,0.001645,-0.769596
5646,0.001646,-0.772848
5647,0.001647,-0.776101
5648,0.001648,-0.779353
5649,0.001649,-0.78098
5650,0.00165,-0.787485
5651,0.001651,-0.790737
5652,0.001652,-0.79399
5653,0.001653,-0.797243
5654,0.001654,-0.800495
5655,0.001655,-0.802122
5656,0.001656,-0.808627
5657,0.001657,-0.811879
5658,0.001658,-0.813506
5659,0.001659,-0.820011
5660,0.00166,-0.820011
5661,0.001661,-0.823263
5662,0.001662,-0.826516
5663,0.001663,-0.829769
5664,0.001664,-0.831395
5665,0.001665,-0.8379
5666,0.001666,-0.841153
5667,0.001667,-0.844405
5668,0.001668,-0.844405
5669,0.001669,-0.849284
5670,0.00167,-0.852537
5671,0.001671,-0.855789
5672,0.001672,-0.859042
5673,0.001673,-0.859042
5674,0.001674,-0.863921
5675,0.001675,-0.863921
5676,0.001676,-0.8688
5677,0.001677,-0.870426
5678,0.001678,-0.873679
5679,0.001679,-0.878558
5680,0.00168,-0.88181
5681,0.001681,-0.88181
5682,0.001682,-0.885063
5683,0.001683,-0.886689
5684,0.001684,-0.888316
5685,0.001685,-0.893194
5686,0.001686,-0.896447
5687,0.001687,-0.8997
5688,0.001688,-0.8997
5689,0.001689,-0.901326
5690,0.00169,-0.904579
5691,0.001691,-0.906205
5692,0.001692,-0.909457
5693,0.001693,-0.91271
5694,0.001694,-0.914336
5695,0.001695,-0.915963
5696,0.001696,-0.917589
5697,0.001697,-0.917589
5698,0.001698,-0.920842
5699,0.001699,-0.922468
5700,0.0017,-0.925721
5701,0.001701,-0.928973
5702,0.001702,-0.928973
5703,0.001703,-0.930599
5704,0.001704,-0.930599
5705,0.001705,-0.933852
5706,0.001706,-0.935478
5707,0.001707,-0.938731
5708,0.001708,-0.940357
5709,0.001709,-0.941984
5710,0.00171,-0.941984
5711,0.001711,-0.94361
5712,0.001712,-0.94361
5713,0.001713,-0.946862
5714,0.001714,-0.946862
5715,0.001715,-0.950115
5716,0.001716,-0.951741
5717,0.001717,-0.951741
5718,0.001718,-0.953368
5719,0.001719,-0.953368
5720,0.00172,-0.954994
5721,0.001721,-0.958247
5722,0.001722,-0.958247
5723,0.001723,-0.959873
5724,0.001724,-0.958247
5725,0.001725,-0.961499
5726,0.001726,-0.959873
5727,0.001727,-0.963125
5728,0.001728,-0.964752
5729,0.001729,-0.964752
5730,0.00173,-0.966378
5731,0.001731,-0.966378
5732,0.001732,-0.964752
5733,0.001733,-0.968004
5734,0.001734,-0.968004
5735,0.001735,-0.969631
5736,0.001736,-0.969631
5737,0.001737,-0.972883
5738,0.001738,-0.971257
5739,0.001739,-0.969631
5740,0.00174,-0.968004
5741,0.001741,-0.971257
5742,0.001742,-0.971257
5743,0.001743,-0.972883
5744,0.001744,-0.972883
5745,0.001745,-0.97451
5746,0.001746,-0.97451
5747,0.001747,-0.972883
5748,0.001748,-0.97451
5749,0.001749,-0.976136
5750,0.00175,-0.977762
5751,0.001751,-0.97451
5752,0.001752,-0.97451
5753,0.001753,-0.972883
5754,0.001754,-0.972883
5755,0.001755,-0.972883
5756,0.001756,-0.97451
5757,0.001757,-0.97451
5758,0.001758,-0.97451
5759,0.001759,-0.971257
5760,0.00176,-0.971257
5761,0.001761,-0.968004
5762,0.001762,-0.971257
5763,0.001763,-0.972883
5764,0.001764,-0.971257
5765,0.001765,-0.971257
5766,0.001766,-0.969631
5767,0.001767,-0.968004
5768,0.001768,-0.964752
5769,0.001769,-0.966378
5770,0.00177,-0.966378
5771,0.001771,-0.968004
5772,0.001772,-0.966378
5773,0.001773,-0.959873
5774,0.001774,-0.959873
5775,0.001775,-0.959873
5776,0.001776,-0.959873
5777,0.001777,-0.959873
5778,0.001778,-0.963125
5779,0.001779,-0.959873
5780,0.00178,-0.95662
5781,0.001781,-0.953368
5782,0.001782,-0.953368
5783,0.001783,-0.953368
5784,0.001784,-0.953368
5785,0.001785,-0.953368
5786,0.001786,-0.950115
5787,0.001787,-0.948489
5788,0.001788,-0.945236
5789,0.001789,-0.941984
5790,0.00179,-0.94361
5791,0.001791,-0.941984
5792,0.001792,-0.941984
5793,0.001793,-0.940357
5794,0.001794,-0.938731
5795,0.001795,-0.935478
5796,0.001796,-0.932226
5797,0.001797,-0.932226
5798,0.001798,-0.930599
5799,0.001799,-0.930599
5800,0.0018,-0.928973
5801,0.001801,-0.925721
5802,0.001802,-0.922468
5803,0.001803,-0.919215
5804,0.001804,-0.919215
5805,0.001805,-0.917589
5806,0.001806,-0.917589
5807,0.001807,-0.914336
5808,0.001808,-0.911084
5809,0.001809,-0.907831
5810,0.00181,-0.904579
5811,0.001811,-0.902952
5812,0.001812,-0.8997
5813,0.001813,-0.901326
5814,0.001814,-0.898073
